capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,date_diff_days
500107862016,0,200.0,0.0,152.0,1375.0,100.0,376.0,200.0,0.0,200.0,0.0,53.0,34924.0,100.0,0.0,100.0,7.0,200.0,4.0,190.0,30054.0,122.0,21.0,200.0,0.0,100.0,0.0,200.0,0.0,19
12000138625024,0,81.0,134852840.0,99.0,0.0,100.0,1.0,100.0,0.0,81.0,4414500437.0,99.0,1566.0,100.0,0.0,100.0,1.0,100.0,27.0,100.0,490.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,47
12000138625024,0,74.0,23625672.0,98.0,0.0,100.0,2.0,82.0,9905.0,87.0,457758656.0,88.0,10837.0,100.0,0.0,100.0,1.0,100.0,161.0,100.0,733.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,20
12000138625024,0,83.0,218609816.0,94.0,0.0,100.0,5.0,100.0,0.0,84.0,226180385.0,90.0,9308.0,100.0,0.0,100.0,4.0,100.0,102.0,100.0,443.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,28
4000787030016,0,119.0,208520320.0,92.0,0.0,100.0,21.0,100.0,0.0,85.0,4679401078.0,58.0,37166.0,100.0,0.0,100.0,21.0,100.0,4.0,1.0,228551.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,3.0,15
4000787030016,0,119.0,209462992.0,95.0,0.0,100.0,5.0,100.0,0.0,79.0,95487469.0,71.0,25807.0,100.0,0.0,100.0,5.0,100.0,0.0,74.0,53185.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,36
8001563222016,0,82.0,159888216.0,98.0,0.0,100.0,2.0,100.0,64.0,96.0,3598718023.0,86.0,12550.0,100.0,0.0,100.0,2.0,100.0,37.0,97.0,6194.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,38
12000138625024,0,70.0,10750232.0,93.0,0.0,100.0,6.0,100.0,0.0,87.0,474261255.0,88.0,11263.0,100.0,0.0,100.0,5.0,100.0,128.0,100.0,1532.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,39
8001563222016,0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,10633.0,100.0,0.0,100.0,1.0,93.0,8887.0,93.0,8887.0,250.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,36
4000787030016,0,111.0,41302376.0,95.0,0.0,100.0,5.0,100.0,0.0,79.0,85586337.0,71.0,25819.0,100.0,0.0,100.0,5.0,100.0,0.0,73.0,55252.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,4
4000787030016,0,109.0,22885296.0,91.0,0.0,100.0,16.0,100.0,0.0,86.0,435372593.0,71.0,26147.0,100.0,0.0,100.0,16.0,100.0,0.0,96.0,9625.0,28.0,28.0,100.0,112.0,100.0,112.0,200.0,0.0,21
12000138625024,0,82.0,175117440.0,92.0,0.0,100.0,6.0,100.0,0.0,83.0,197915894.0,90.0,9333.0,100.0,0.0,100.0,5.0,100.0,123.0,100.0,461.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,40
12000138625024,1,82.0,143423456.0,99.0,0.0,100.0,1.0,100.0,1736.0,80.0,102396904.0,99.0,1199.0,100.0,0.0,100.0,1.0,100.0,9.0,100.0,494.0,31.0,31.0,100.0,8.0,100.0,8.0,200.0,0.0,0
12000138625024,0,71.0,11626336.0,98.0,0.0,100.0,2.0,100.0,0.0,78.0,66548428.0,91.0,8621.0,100.0,0.0,100.0,1.0,100.0,143.0,100.0,518.0,28.0,28.0,100.0,112.0,100.0,112.0,200.0,0.0,14
10000831348736,0,75.0,32762240.0,97.0,0.0,100.0,4.0,100.0,32.0,90.0,977807655.0,87.0,12080.0,100.0,0.0,100.0,3.0,100.0,148.0,100.0,673.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,14
12000138625024,0,67.0,4678008.0,97.0,0.0,100.0,3.0,100.0,0.0,86.0,379590389.0,88.0,11263.0,100.0,0.0,100.0,2.0,100.0,152.0,100.0,1540.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,22
8001563222016,0,80.0,109431696.0,98.0,0.0,100.0,1.0,100.0,0.0,90.0,1064381287.0,75.0,22225.0,100.0,0.0,100.0,1.0,100.0,2.0,94.0,13351.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,23
12000138625024,0,83.0,215788056.0,98.0,0.0,100.0,2.0,100.0,0.0,87.0,508330835.0,87.0,11443.0,100.0,0.0,100.0,1.0,100.0,134.0,100.0,783.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,16
8001563222016,0,69.0,8525784.0,99.0,0.0,100.0,1.0,100.0,0.0,96.0,3997795626.0,85.0,13204.0,100.0,0.0,100.0,1.0,100.0,37.0,97.0,6079.0,41.0,41.0,100.0,0.0,100.0,0.0,200.0,0.0,51
4000787030016,0,118.0,193645568.0,92.0,0.0,100.0,15.0,100.0,0.0,85.0,371847936.0,68.0,28626.0,100.0,0.0,100.0,15.0,100.0,0.0,96.0,8231.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,54
12000138625024,0,82.0,167865080.0,95.0,0.0,100.0,4.0,100.0,0.0,90.0,988618926.0,88.0,11160.0,100.0,0.0,100.0,3.0,100.0,184.0,99.0,3200.0,43.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0,45
4000787030016,0,112.0,43802832.0,92.0,0.0,100.0,8.0,100.0,0.0,84.0,295636345.0,69.0,27630.0,100.0,0.0,100.0,7.0,100.0,1.0,84.0,33773.0,23.0,23.0,100.0,40.0,100.0,40.0,200.0,0.0,35
12000138625024,0,84.0,233681496.0,95.0,0.0,100.0,4.0,100.0,560.0,86.0,366383944.0,88.0,11210.0,100.0,0.0,100.0,3.0,100.0,144.0,100.0,1405.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,3
500107862016,0,100.0,0.0,100.0,1996.0,100.0,5.0,100.0,0.0,100.0,0.0,79.0,8446.0,100.0,0.0,100.0,5.0,100.0,1.0,100.0,164.0,100.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,47
12000138625024,0,83.0,180515096.0,98.0,0.0,100.0,2.0,100.0,72.0,90.0,978405868.0,89.0,10128.0,100.0,0.0,100.0,1.0,100.0,172.0,100.0,1133.0,36.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0,50
12000138625024,0,81.0,126656488.0,98.0,0.0,100.0,2.0,100.0,96.0,90.0,894568074.0,93.0,6814.0,100.0,0.0,100.0,2.0,100.0,54.0,100.0,357.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,1
8001563222016,0,83.0,190256168.0,95.0,0.0,100.0,3.0,100.0,0.0,91.0,1163677159.0,77.0,20540.0,100.0,0.0,100.0,3.0,100.0,1.0,89.0,23160.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,12
4000787030016,0,113.0,52049672.0,94.0,0.0,100.0,6.0,100.0,8.0,87.0,517125873.0,67.0,29155.0,100.0,0.0,100.0,6.0,100.0,0.0,99.0,3566.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,36.0,24
12000138625024,0,83.0,203358824.0,89.0,0.0,100.0,10.0,100.0,0.0,78.0,13107266768.0,99.0,1570.0,100.0,0.0,100.0,10.0,100.0,7.0,100.0,200.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,49
4000787030016,0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,9.0,100.0,0.0,97.0,24411.0,100.0,0.0,100.0,3.0,100.0,241.0,100.0,241.0,230.0,26.0,100.0,8.0,100.0,0.0,200.0,0.0,40
4000787030016,0,116.0,100813632.0,92.0,0.0,100.0,14.0,100.0,0.0,84.0,323536242.0,69.0,27649.0,100.0,0.0,100.0,13.0,100.0,0.0,83.0,35344.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,45
12000138625024,0,82.0,163091488.0,96.0,0.0,100.0,3.0,100.0,223.0,87.0,499748646.0,95.0,4556.0,100.0,0.0,100.0,3.0,100.0,48.0,99.0,2244.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,33
500107862016,0,100.0,0.0,100.0,1386.0,100.0,6.0,100.0,0.0,100.0,0.0,58.0,17183.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,819.0,100.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,44
8001563222016,0,82.0,159964528.0,94.0,0.0,100.0,3.0,98.0,8280.0,96.0,3872424685.0,79.0,19105.0,100.0,0.0,100.0,3.0,100.0,1.0,94.0,12880.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,28
8001563222016,0,83.0,196358568.0,99.0,0.0,100.0,1.0,100.0,0.0,79.0,81043003.0,85.0,13822.0,100.0,0.0,100.0,1.0,100.0,67.0,98.0,4885.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,23
12000138625024,0,83.0,213569248.0,94.0,0.0,100.0,5.0,99.0,5016.0,79.0,83928615.0,88.0,11045.0,100.0,0.0,100.0,4.0,100.0,108.0,99.0,3578.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,29
4000787030016,0,117.0,155948488.0,92.0,0.0,100.0,12.0,100.0,0.0,85.0,387555716.0,69.0,27652.0,100.0,0.0,100.0,11.0,100.0,0.0,84.0,33025.0,18.0,18.0,100.0,88.0,100.0,88.0,200.0,0.0,43
4000787030016,0,111.0,40858040.0,94.0,0.0,100.0,6.0,100.0,0.0,82.0,174999311.0,72.0,25323.0,100.0,0.0,100.0,6.0,100.0,0.0,98.0,4902.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,3
12000138625024,0,80.0,90617104.0,94.0,0.0,100.0,5.0,100.0,0.0,89.0,874604840.0,90.0,9313.0,100.0,0.0,100.0,4.0,100.0,156.0,100.0,481.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,38
6001175126016,0,200.0,0.0,207.0,8616.0,100.0,11.0,200.0,0.0,100.0,0.0,52.0,35458.0,100.0,0.0,100.0,11.0,200.0,2.0,200.0,1265.0,125.0,27.0,200.0,0.0,100.0,0.0,200.0,0.0,43
4000787030016,0,119.0,279552.0,93.0,0.0,100.0,7.0,100.0,0.0,87.0,470962246.0,66.0,29807.0,100.0,0.0,100.0,7.0,100.0,0.0,94.0,12538.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,50
4000787030016,0,108.0,15613304.0,92.0,0.0,100.0,12.0,100.0,0.0,85.0,373083576.0,60.0,35346.0,100.0,0.0,100.0,12.0,100.0,0.0,80.0,40057.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,18
4000787030016,0,119.0,222416704.0,93.0,0.0,100.0,16.0,100.0,0.0,84.0,242864242.0,58.0,37171.0,100.0,0.0,100.0,16.0,100.0,1.0,32.0,137637.0,25.0,25.0,100.0,160.0,100.0,160.0,200.0,0.0,29
4000787030016,0,115.0,92678016.0,93.0,0.0,100.0,7.0,100.0,8.0,85.0,363250311.0,71.0,26162.0,100.0,0.0,100.0,7.0,100.0,0.0,97.0,7584.0,32.0,32.0,100.0,24.0,100.0,24.0,200.0,0.0,39
12000138625024,0,79.0,77149472.0,90.0,0.0,100.0,9.0,100.0,0.0,87.0,470500049.0,87.0,11445.0,100.0,0.0,100.0,8.0,100.0,118.0,100.0,794.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,8
12000138625024,0,84.0,229023728.0,91.0,0.0,100.0,7.0,100.0,0.0,84.0,269695399.0,90.0,9311.0,100.0,0.0,100.0,6.0,100.0,103.0,100.0,456.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,25
12000138625024,0,68.0,7026936.0,91.0,0.0,100.0,7.0,100.0,0.0,90.0,926144851.0,90.0,9311.0,100.0,0.0,100.0,6.0,100.0,135.0,100.0,486.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,44
12000138625024,0,81.0,115618640.0,98.0,0.0,100.0,2.0,100.0,0.0,89.0,862418777.0,93.0,6480.0,100.0,0.0,100.0,2.0,100.0,50.0,100.0,454.0,28.0,28.0,100.0,96.0,100.0,96.0,200.0,0.0,49
8001563222016,0,80.0,101309464.0,99.0,0.0,100.0,1.0,100.0,0.0,96.0,3571566073.0,86.0,12556.0,100.0,0.0,100.0,1.0,100.0,29.0,98.0,5189.0,44.0,44.0,100.0,0.0,100.0,0.0,200.0,0.0,29
4000787030016,0,117.0,132173704.0,94.0,0.0,100.0,6.0,100.0,0.0,90.0,961081092.0,73.0,23886.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,1787.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,45
4000787030016,0,107.0,14286960.0,91.0,0.0,100.0,23.0,100.0,0.0,84.0,330946961.0,57.0,37721.0,100.0,0.0,100.0,23.0,100.0,6.0,39.0,123942.0,26.0,26.0,100.0,16.0,100.0,16.0,200.0,0.0,8
12000138625024,0,69.0,7189096.0,97.0,0.0,100.0,3.0,100.0,0.0,87.0,477824235.0,88.0,11105.0,100.0,0.0,100.0,2.0,100.0,100.0,100.0,548.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,37
12000138625024,0,79.0,87276128.0,96.0,0.0,100.0,3.0,100.0,0.0,87.0,526830124.0,95.0,4653.0,100.0,0.0,100.0,3.0,100.0,46.0,99.0,2235.0,31.0,31.0,100.0,24.0,100.0,24.0,200.0,0.0,18
4000787030016,0,108.0,157583312.0,94.0,0.0,100.0,6.0,100.0,0.0,88.0,683239160.0,61.0,34658.0,100.0,0.0,100.0,6.0,100.0,0.0,77.0,47876.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,3
4000787030016,0,107.0,12691384.0,94.0,0.0,100.0,6.0,100.0,0.0,85.0,389063425.0,68.0,28160.0,100.0,0.0,100.0,6.0,100.0,0.0,97.0,6147.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,38
8001563222016,0,78.0,64562712.0,95.0,0.0,100.0,4.0,100.0,1440.0,96.0,3906146368.0,83.0,15460.0,100.0,0.0,100.0,4.0,100.0,12.0,94.0,13546.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,31
12000138625024,0,82.0,145758376.0,95.0,0.0,100.0,4.0,100.0,0.0,77.0,47503466.0,88.0,11040.0,100.0,0.0,100.0,3.0,100.0,132.0,99.0,3404.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,21
12000138625024,0,74.0,26577144.0,96.0,0.0,100.0,3.0,100.0,0.0,90.0,917843381.0,92.0,7178.0,100.0,0.0,100.0,3.0,100.0,60.0,100.0,449.0,38.0,38.0,100.0,176.0,100.0,176.0,200.0,0.0,10
12000138625024,0,78.0,58936712.0,96.0,0.0,100.0,4.0,100.0,0.0,84.0,226657845.0,90.0,9495.0,100.0,0.0,100.0,3.0,100.0,107.0,100.0,514.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,11
12000138625024,0,82.0,150411168.0,94.0,0.0,100.0,5.0,100.0,0.0,75.0,31356011.0,88.0,11044.0,100.0,0.0,100.0,3.0,100.0,140.0,99.0,3590.0,30.0,30.0,100.0,8.0,100.0,8.0,200.0,0.0,8
4000787030016,0,117.0,149391920.0,96.0,0.0,100.0,4.0,100.0,0.0,87.0,551464455.0,63.0,32551.0,100.0,0.0,100.0,4.0,100.0,0.0,81.0,39172.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,21
8001563222016,0,78.0,69564952.0,98.0,0.0,100.0,2.0,100.0,80.0,95.0,3330129824.0,86.0,12547.0,100.0,0.0,100.0,2.0,100.0,41.0,98.0,5423.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,54
12000138625024,0,81.0,121062360.0,90.0,0.0,100.0,8.0,100.0,432.0,85.0,352312247.0,88.0,11207.0,100.0,0.0,100.0,7.0,100.0,140.0,100.0,1395.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,1
12000138625024,0,74.0,22870080.0,98.0,0.0,100.0,2.0,100.0,0.0,82.0,144774543.0,88.0,10837.0,100.0,0.0,100.0,1.0,100.0,186.0,100.0,735.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,40
8001563222016,0,74.0,27450240.0,98.0,0.0,100.0,1.0,100.0,0.0,95.0,3284212103.0,84.0,14669.0,100.0,0.0,100.0,1.0,100.0,0.0,92.0,17265.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,26
12000138625024,0,83.0,181179896.0,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2149044.0,100.0,448.0,100.0,0.0,100.0,2.0,100.0,8.0,100.0,739.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,17
4000787030016,0,119.0,212130048.0,92.0,0.0,100.0,17.0,100.0,0.0,88.0,678216919.0,72.0,25184.0,100.0,0.0,100.0,17.0,100.0,0.0,93.0,15196.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,40
8001563222016,0,76.0,35567104.0,85.0,0.0,100.0,9.0,100.0,0.0,93.0,1816824376.0,75.0,22211.0,100.0,0.0,100.0,9.0,100.0,3.0,90.0,21187.0,41.0,41.0,100.0,0.0,100.0,0.0,200.0,0.0,13
4000787030016,0,100.0,0.0,100.0,423.0,100.0,6.0,100.0,0.0,100.0,0.0,98.0,17191.0,100.0,0.0,100.0,6.0,100.0,236.0,100.0,236.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,29
12000138625024,0,74.0,25394032.0,90.0,0.0,100.0,9.0,100.0,0.0,89.0,771619075.0,91.0,7984.0,100.0,0.0,100.0,8.0,100.0,163.0,100.0,611.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,19
4000787030016,0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,97.0,23308.0,100.0,0.0,100.0,3.0,100.0,3.0,100.0,3.0,214.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,41
12000138625024,0,83.0,219593040.0,95.0,0.0,100.0,4.0,100.0,2160.0,78.0,59008581.0,88.0,10661.0,100.0,0.0,100.0,3.0,100.0,156.0,99.0,2599.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,38
4000787030016,0,116.0,117294464.0,91.0,0.0,100.0,10.0,100.0,0.0,85.0,358575175.0,68.0,28463.0,100.0,0.0,100.0,10.0,100.0,0.0,93.0,14725.0,22.0,22.0,100.0,16.0,100.0,16.0,200.0,0.0,53
4000787030016,0,114.0,77543976.0,94.0,0.0,100.0,6.0,100.0,16.0,87.0,523705371.0,65.0,31094.0,100.0,0.0,100.0,6.0,100.0,0.0,75.0,51732.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,53
500107862016,0,200.0,0.0,100.0,0.0,100.0,5.0,200.0,0.0,200.0,0.0,70.0,22194.0,100.0,0.0,100.0,5.0,200.0,1.0,195.0,16151.0,112.0,31.0,200.0,0.0,100.0,0.0,200.0,0.0,23
4000787030016,0,115.0,96068216.0,92.0,0.0,100.0,9.0,100.0,216.0,82.0,185381694.0,71.0,26153.0,100.0,0.0,100.0,9.0,100.0,0.0,96.0,9527.0,28.0,28.0,100.0,8.0,100.0,8.0,200.0,0.0,51
4000787030016,0,116.0,103330328.0,93.0,0.0,100.0,7.0,100.0,8.0,85.0,391292931.0,67.0,29131.0,100.0,0.0,100.0,7.0,100.0,0.0,96.0,9410.0,22.0,22.0,100.0,8.0,100.0,8.0,200.0,0.0,43
500107862016,0,100.0,0.0,100.0,1455.0,100.0,11.0,100.0,0.0,100.0,0.0,84.0,6477.0,100.0,0.0,100.0,11.0,100.0,5.0,100.0,374.0,100.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,51
8001563222016,0,75.0,28843336.0,91.0,0.0,100.0,5.0,100.0,0.0,89.0,829477709.0,78.0,19857.0,100.0,0.0,100.0,5.0,100.0,3.0,97.0,6604.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,294.0,4
12000138625024,0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,2021.0,100.0,0.0,100.0,1.0,100.0,70.0,100.0,70.0,162.0,37.0,100.0,12.0,100.0,0.0,200.0,0.0,42
12000138625024,0,70.0,10289280.0,94.0,0.0,100.0,5.0,100.0,1696.0,86.0,411256429.0,88.0,11267.0,100.0,0.0,100.0,4.0,100.0,141.0,100.0,1546.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,11
8001563222016,0,82.0,177206096.0,94.0,0.0,100.0,3.0,100.0,40.0,95.0,3255398841.0,84.0,14661.0,100.0,0.0,100.0,3.0,100.0,1.0,92.0,17614.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,4
4000787030016,0,114.0,76296248.0,95.0,0.0,100.0,5.0,100.0,0.0,87.0,479176999.0,66.0,30214.0,100.0,0.0,100.0,5.0,100.0,1.0,90.0,21183.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,39
12000138625024,0,82.0,177226296.0,96.0,0.0,100.0,3.0,100.0,0.0,64.0,2278903.0,100.0,432.0,100.0,0.0,100.0,3.0,100.0,9.0,100.0,842.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,35
8001563222016,0,82.0,152594976.0,98.0,0.0,100.0,2.0,100.0,0.0,96.0,3624675060.0,81.0,16707.0,100.0,0.0,100.0,2.0,100.0,15.0,93.0,15819.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,18
12000138625024,0,83.0,183035208.0,94.0,0.0,100.0,5.0,100.0,0.0,86.0,440329066.0,88.0,11290.0,100.0,0.0,100.0,4.0,100.0,133.0,100.0,1534.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,49
500107862016,0,200.0,25655.0,150.0,1475.0,100.0,32.0,200.0,0.0,200.0,0.0,58.0,30711.0,100.0,0.0,100.0,32.0,200.0,18.0,188.0,38146.0,107.0,36.0,200.0,0.0,100.0,0.0,200.0,0.0,4
8001563222016,0,82.0,156895984.0,88.0,0.0,100.0,6.0,100.0,0.0,91.0,1398008899.0,75.0,22244.0,100.0,0.0,100.0,6.0,100.0,1.0,92.0,17169.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,14
12000138625024,0,81.0,119626992.0,96.0,0.0,100.0,3.0,100.0,0.0,90.0,930562152.0,92.0,7192.0,100.0,0.0,100.0,3.0,100.0,62.0,100.0,446.0,36.0,36.0,100.0,16.0,100.0,16.0,200.0,0.0,33
4000787030016,0,118.0,186579776.0,92.0,0.0,100.0,8.0,100.0,0.0,87.0,522054126.0,68.0,28649.0,100.0,0.0,100.0,8.0,100.0,1.0,96.0,9024.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,46
12000138625024,0,79.0,75125864.0,96.0,0.0,100.0,3.0,100.0,0.0,90.0,923385940.0,92.0,7188.0,100.0,0.0,100.0,3.0,100.0,62.0,100.0,407.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,36
4000787030016,0,113.0,53717992.0,94.0,0.0,100.0,6.0,100.0,0.0,87.0,492036424.0,66.0,30264.0,100.0,0.0,100.0,6.0,100.0,1.0,90.0,20064.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,47
12000138625024,0,80.0,108973488.0,90.0,0.0,100.0,9.0,100.0,0.0,84.0,269416168.0,90.0,9520.0,100.0,0.0,100.0,8.0,100.0,90.0,100.0,528.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,52
12000138625024,0,84.0,225206728.0,89.0,0.0,100.0,9.0,100.0,0.0,89.0,726947288.0,93.0,6498.0,100.0,0.0,100.0,9.0,100.0,81.0,100.0,709.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,7
4000787030016,0,113.0,53285032.0,100.0,0.0,100.0,4.0,100.0,0.0,84.0,258482550.0,65.0,31196.0,100.0,0.0,100.0,0.0,100.0,0.0,30.0,140385.0,19.0,19.0,100.0,16.0,100.0,16.0,200.0,0.0,42
8001563222016,0,82.0,150115960.0,92.0,0.0,100.0,4.0,100.0,0.0,82.0,150357044.0,80.0,17896.0,100.0,0.0,100.0,4.0,100.0,1.0,90.0,21883.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,43
4000787030016,0,118.0,187639008.0,91.0,0.0,100.0,23.0,100.0,0.0,74.0,29172898.0,67.0,29466.0,100.0,0.0,100.0,23.0,100.0,0.0,1.0,335106.0,28.0,28.0,100.0,8.0,100.0,8.0,200.0,0.0,3
12000138625024,0,84.0,233141440.0,98.0,0.0,100.0,2.0,100.0,3248.0,81.0,127783133.0,88.0,10855.0,100.0,0.0,100.0,1.0,100.0,182.0,100.0,741.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,37
4000787030016,0,119.0,210824688.0,91.0,0.0,100.0,12.0,100.0,0.0,86.0,452390095.0,68.0,28647.0,100.0,0.0,100.0,12.0,100.0,0.0,95.0,11959.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,42
4000787030016,0,114.0,60190416.0,98.0,0.0,100.0,2.0,100.0,0.0,86.0,468644367.0,68.0,28143.0,100.0,0.0,100.0,2.0,100.0,0.0,95.0,11496.0,20.0,20.0,100.0,8.0,100.0,8.0,200.0,0.0,2
12000138625024,0,80.0,104446400.0,96.0,0.0,100.0,4.0,100.0,56.0,87.0,497804766.0,87.0,11453.0,100.0,0.0,100.0,3.0,100.0,126.0,100.0,715.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,28
6001175126016,0,100.0,0.0,89.0,0.0,100.0,20.0,100.0,0.0,93.0,2338485743.0,62.0,33730.0,100.0,0.0,100.0,19.0,100.0,0.0,7.0,187225.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,30
12000138625024,0,81.0,133295720.0,97.0,0.0,100.0,3.0,100.0,0.0,89.0,882703468.0,90.0,9343.0,100.0,0.0,100.0,2.0,100.0,129.0,100.0,476.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,43
12000138625024,0,77.0,54696784.0,97.0,0.0,100.0,3.0,100.0,200.0,89.0,882485835.0,91.0,8020.0,100.0,0.0,100.0,2.0,100.0,142.0,100.0,567.0,35.0,35.0,100.0,80.0,100.0,80.0,200.0,0.0,7
8001563222016,0,81.0,115843528.0,97.0,0.0,100.0,3.0,100.0,0.0,95.0,3119876258.0,86.0,12457.0,100.0,0.0,100.0,3.0,100.0,5.0,95.0,11212.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,9
4000787030016,0,111.0,40094752.0,95.0,0.0,100.0,5.0,100.0,0.0,85.0,383442742.0,68.0,28127.0,100.0,0.0,100.0,5.0,100.0,0.0,95.0,10514.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,49
8001563222016,0,76.0,35632504.0,94.0,0.0,100.0,5.0,100.0,272.0,95.0,2847422284.0,86.0,13054.0,100.0,0.0,100.0,5.0,100.0,9.0,94.0,13752.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,10
